ENTREZ_ID,GENESYMBOLS
1583,RTFL5
1584,BAG7
1585,ATB2
1586,AT1G29850
1587,AT1G79640
1588,AT5G40920
1589,AT1G06475
1590,AT1G61460
1591,CAM2
1592,MPK9
1593,HEMA3
1594,AT1G80690
1595,AT3G57740
1596,BAG1
1597,AT4G33060
1598,AT3G51220
1599,AT1G76955
1600,AT2G34030
1601,GLIP5
1602,AT3G52660
1603,AT1G31258
1604,AT4G37170
1605,PIP5K6
1606,AT5G26670
1607,AT3G50550
1608,TGG2
1609,MSR1
1610,AT3G57780
1611,AT2G34150
1612,AT4G24170
1613,MTSSB
1614,EXPA10
1615,AT1G71015
1616,AT3G48440
1617,AT1G69030
1618,ASP4
1619,TBL28
1620,AT3G25060
1621,AT1G11240
1622,FLC
1623,AT5G15520
1624,AT5G60142
1625,AT2G24440
1626,AT4G24970
1627,AT2G23040
1628,AT5G23770
1629,AT4G31350
1630,AT1G12050
1631,ELI3-1
1632,AT3G56820
1633,AT2G13128
1634,CKB3
1635,AT3G02460
1636,CF9
1637,AT5G03406
1638,ACD2
1639,AT4G21105
1640,MSRB3
1641,AT3G23200
1642,GBF4
1643,NRPB12
1644,AT1G17930
1645,AT4G27050
1646,AT5G03360
1647,AT5G42960
1648,AT5G17100
1649,AT5G18430
1650,RLP14
1651,SADHU5-2
1652,AT2G19180
1653,AT4G22820
1654,AT2G25910
1655,APO1
1656,APRL6
1657,AT4G09750
1658,AT3G58830
1659,AT3G56200
1660,AT4G24026
1661,AT4G22830
1662,PPa1
1663,AT5G61510
1664,NAD4L
1665,AT1G50810
1666,AT5G24352
1667,PAA1
1668,MDAR1
1669,AT4G16444
1670,FMN/FHY
1671,AT5G40670
1672,PMSR4
1673,AT5G51730
1674,AT3G61770
1675,AT3G18620
1676,AT3G14710
1677,AT5G18220
1678,AT3G03160
1679,AT1G22850
1680,AT5G15390
1681,ITPK1
1682,AT3G24730
1683,D6PKL1
1684,AT1G73380
1685,AT4G04880
1686,ORF25
1687,AT5G22608
1688,AT4G37560
1689,AT4G03470
1690,COX2
1691,AT5G63080
1692,UMAMIT12
1693,AT1G07590
1694,WIN2
1695,AT1G54110
1696,AT1G42470
1697,AT5G10946
1698,AT5G10700
1699,AT2G34360
1700,TBL38
1701,AT5G41320
1702,AT2G10430
1703,FC2
1704,CYP81K1
1705,AT3G07720
1706,MAB1
1707,AT3G30390
1708,AT5G11680
1709,POR
1710,AT5G52370
1711,AT1G08165
1712,AT5G65590
1713,AT4G17483
1714,AT4G00880
1715,SKIP1
1716,AT1G09176
1717,AT3G53310
1718,AT3G06455
1719,PEX22
1720,AKR2B
1721,AT2G10253
1722,AT3G32205
1723,AT5G66440
1724,AT3G09035
1725,AT4G31355
1726,AT1G73600
1727,CPK21
1728,ORF153A
1729,PRS2
1730,AT4G37830
1731,AT1G43580
1732,AT2G35760
1733,AT3G25719
1734,PGR5-LIKE A
1735,LpxD2
1736,AT4G11160
1737,AT4G33110
1738,AT4G33700
1739,AT3G06600
1740,AT3G26115
1741,AT5G37400
1742,BMY3
1743,CAT2
1744,SHN3
1745,CYP71B5
1746,AT4G26980
1747,AT2G46420
1748,BT4
1749,RBCS1A
1750,TCP8
1751,RALFL33
1752,AT5G59620
1753,AT2G20410
1754,ALDH3I1
1755,AT3G49055
1756,AT2G20390
1757,AT1G23640
1758,NRAMP3
1759,WNK2
1760,LACS4
1761,AT4G19470
1762,MIR839
1763,AT1G75710
1764,AT1G01100
1765,AT2G10950
1766,AT2G35900
1767,AT1G77880
1768,PGGT-I
1769,AT5G25630
1770,GLC
1771,2-Apr
1772,HRB1
1773,AT4G00975
1774,GSTT1
1775,ATCSLA15
1776,GLR5
1777,AT3G52905
1778,AT2G35658
1779,_4SEPT
1780,GrxC5
1781,AT1G03590
1782,AT2G30760
1783,AT1G18680
1784,AT5G15910
1785,AT5G47818
1786,AT5G10340
1787,IAR3
1788,AT3G26480
1789,GLR3.6
1790,AT1G17510
1791,AT5G64650
1792,AT1G16916
1793,AT3G20760
1794,SULTR4;1
1795,LGT9
1796,AT1G69430
1797,GSTF12
1798,AT1G57590
1799,YSL2
1800,AT2G30540
1801,G4
1802,AT3G06680
1803,AT4G04390
1804,AT1G69460
1805,AT1G67640
1806,AT3G54085
1807,AT5MAT
1808,AT1G23140
1809,AT3G28220
1810,AT1G70810
1811,AT3G07460
1812,AT4G33810
1813,AT1G14330
1814,AT1G27110
1815,AT5G24760
1816,DSS1
1817,PAPS1
1818,NAC041
1819,AT4G34550
1820,CDPK1
1821,AT3G51450
1822,TPR7
1823,AT3G59310
1824,SLP1
1825,CPUORF47
1826,AT5G51110
1827,MAP1A
1828,scpl29
1829,AT2G34160
1830,AT1G50290
1831,AT1G19010
1832,AT5G01670
1833,AGL53
1834,AT4G39820
1835,AT5G58110
1836,F3H
1837,AT2G12460
1838,AT2G43960
1839,Phox1
1840,AT5G25640
1841,MSS3
1842,AT5G04750
1843,AT5G25750
1844,AT4G33640
1845,LEA14
1846,AT5G32621
1847,AT3G53470
1848,AT4G18490
1849,AT2G19790
1850,AT1G52810
1851,AT1G02160
1852,AT2G42860
1853,AT5G38100
1854,AT1G77170
1855,AT3G06160
1856,AT4G33910
1857,ZKT
1858,AT5G52810
1859,SPPA
1860,HDG2
1861,PANK1
1862,AT1G76020
1863,AT5G17780
1864,TTN5
1865,AT2G10930
1866,AT5G08391
1867,AT5G51960
1868,SEC22
1869,AT1G16210
1870,AT3G05190
1871,AT5G43420
1872,AT2G44400
1873,MTO1
1874,AT5G48540
1875,FP3
1876,AT4G24910
1877,AT4G36010
1878,AT1G59970
1879,AT2G16900
1880,AT5G46260
1881,AT1G63240
1882,AT2G15130
1883,CYTC-1
1884,AT5G26582
1885,AT2G23820
1886,TBL19
1887,AT1G05070
1888,SAH7
1889,CYTC-2
1890,AT1G63880
1891,AT3G13677
1892,AT2G39420
1893,WNK6
1894,AT1G24360
1895,BCA4
1896,AT2G20550
1897,D27
1898,GGPS6
1899,AT1G12630
1900,AT4G11911
1901,VPS46.1
1902,CCB1
1903,AHP2
1904,AT1G31840
1905,AT3G61898
1906,AT5G06330
1907,MEE55
1908,AT1G06360
1909,KCS3
1910,GAMMA CA1
1911,AT4G18030
1912,API5
1913,SNC1
1914,AT3G55920
1915,AT3G24820
1916,AT4G37240
1917,AT4G13360
1918,AT3G19508
1919,AT4G09500
1920,PP2-A6
1921,RECQL2
1922,AT3G14452
1923,AT4G13120
1924,AT2G31730
1925,AT2G47010
1926,AT3G49350
1927,CLT1
1928,AT4G18950
1929,AT3G48058
1930,PME61
1931,GDU3
1932,AT1G28540
1933,AT5G40540
1934,AT3G11680
1935,CRK21
1936,AT2G44065
1937,PEPR1
1938,AT5G26220
1939,AT3G58980
1940,AT4G36515
1941,AT3G32900
1942,AT4G05475
1943,AT1G72720
1944,AT5G10530
1945,AT3G07200
1946,ANNAT4
1947,AKR4C10
1948,AT1G25422
1949,OPR1
1950,AT3G46430
1951,IDL2
1952,AT5G12340
1953,PLIM2c
1954,AT5G66060
1955,AT5G61570
1956,AT1G11440
1957,AT1G52615
1958,AT1G49790
1959,AT5G66970
1960,AT3G01790
1961,RTFL16
1962,CESA2
1963,AT5G35796
1964,PDIL2-3
1965,CPK1
1966,AT4G01895
1967,AT2G40711
1968,CCoAOMT1
1969,AT1G12890
1970,AT1G67590
1971,CLE41
1972,AT2G24230
1973,AT1G09812
1974,AT4G18630
1975,GFA2
1976,CML11
1977,AT5G61290
1978,AT5G28630
1979,AT5G35605
1980,SYP42
1981,XBCP3
1982,AT1G16430
1983,LBD11
1984,AT1G76830
1985,sks5
1986,CRK
1987,AT2G28080
1988,SPL9
1989,CXIP4
1990,AT2G31220
1991,AT1G09690
1992,AT4G16500
1993,LSF1
1994,LP1
1995,FUC95A
1996,NA
1997,AT5G36925
1998,MEF21
1999,AT3G08000
2000,AT2G40050
2001,SAE1A
2002,UXS4
2003,CEST
2004,AT2G38970
2005,GRXC2
2006,AT3G19650
2007,ORTHL
2008,ANAC026
2009,AT1G70870
2010,AT1G45207
2011,VPS2.1
2012,NIMIN-3
2013,AT4G36860
2014,AGL36
2015,PIP5K4
2016,THI2.2
2017,AT3G48820
2018,AT5G02890
2019,AT5G63700
2020,SOT17
2021,AT1G06620
2022,FLA17
2023,AT5G36920
2024,AT2G25670
2025,KAT1
2026,AT3G60450
2027,AT1G33640
2028,AT1G06500
2029,AT3G27980
2030,AT1G29450
2031,AT3G19790
2032,GH9B8
2033,AT5G41460
2034,AT1G27330
2035,AT1G70600
2036,AT3G55420
2037,RABA4a
2038,AT4G34420
2039,AT3G60440
2040,AT5G43730
2041,AT1G15970
2042,AT4G31110
2043,AT5G63630
2044,PMD1
2045,CAT8
2046,AT5G64400
2047,AT5G24205
2048,GATA3
2049,LHT2
2050,CYP705A17P
2051,AT5G23800
2052,DCI1
2053,AT5G17150
2054,OZS1
2055,AT5G17610
2056,AT3G07550
2057,UBC7
2058,AT3G61980
2059,AT3G07940
2060,AT1G78820
2061,AT4G18930
2062,MT2B
2063,ERF10
2064,ISU1
2065,AT3G62530
2066,NRPB8A
2067,IDH-V
2068,AT1G11090
2069,NAD1
2070,AT5G59990
2071,AT2G25330
2072,GAPC2
2073,AT4G09810
2074,AT3G15395
2075,MEE9
2076,AT2G23780
2077,ATRER1A
2078,AT5G24810
2079,RTM3
2080,ABCB23
2081,AT5G55380
2082,NdhO
2083,AT1G49245
2084,NAKR1
2085,AT1G28570
2086,iPGAM2
2087,PIPK10
2088,AT3G44100
2089,ENA
2090,TAF15b
2091,AT1G31300
2092,GSTU16
2093,AT1G21695
2094,AT2G27480
2095,AT5G24990
2096,ELF5A-3
2097,LPPbeta
2098,LSU1
2099,AT5G03310
2100,AT1G31240
2101,UGT87A2
2102,PRXIIF
2103,AT4G29650
2104,AT1G73445
2105,AT4G01910
2106,AT4G04692
2107,Plsp2A
2108,AT3G53490
2109,HAC4
2110,THX
2111,BFT
2112,AT1G08040
2113,AT1G50020
2114,LOG8
2115,AT3G48140
2116,NSP3
2117,AT5G42840
2118,AT2G04830
2119,CI51
2120,AT3G19800
2121,AT5G55893
2122,CB5-E
2123,AT3G07030
2124,AT1G62920
2125,AT2G33280
2126,AT4G26390
2127,AT4G24730
2128,AT1G13780
2129,AT3G47295
2130,AT5G06060
2131,CID6
2132,GR-RBP6
2133,RTFL17
2134,AT5G17650
2135,ORFX
2136,AT1G50730
2137,AT3G06150
2138,AT4G19140
2139,GIP1
2140,AT1G04350
2141,AT3G20170
2142,PEX11A
2143,AT1G27180
2144,TCP10
2145,AT1G31410
2146,AT1G16080
2147,RPL2
2148,FOLT1
2149,SDG20
2150,MDP40
2151,AT5G17840
2152,AT5G42440
2153,RCF3
2154,AT4G26870
2155,FD1
2156,AT2G23480
2157,ABCG21
2158,FADA
2159,AT4G01930
2160,AT1G52650
2161,GPS1
2162,AT5G14480
2163,AT3G43715
2164,AT5G20180
2165,BNS
2166,AT5G66960
2167,AT3G14910
2168,AT2G10680
2169,AT3G47080
2170,AT2G07779
2171,AT5G67140
2172,EXL5
2173,MTP11
2174,PYL7
2175,PIRL7
2176,AT2G07599
2177,SARA1A
2178,AVA-P1
2179,EDA16
2180,AT3G53430
2181,FAH1
2182,RBCS2B
2183,AT1G70010
2184,MSRB2
2185,ORF113
2186,AT1G34570
2187,AT1G77540
2188,AT1G49405
2189,AT3G24506
2190,ORF204
2191,AT5G44080
2192,AT4G26550
2193,VAMP728
2194,NDA1
2195,AT5G47815
2196,AT5G28750
2197,EXL3
2198,KCO3
2199,EMB3101
2200,PHL1
2201,AT3G62480
2202,AHP3
2203,AT2G47320
2204,AT1G06540
2205,RAP2.10
2206,SHM7
2207,AT3G12685
2208,PIP2;5
2209,AT3G20530
2210,CES101
2211,AT3G17250
2212,ACR11
2213,AT3G15890
2214,UNE10
2215,RGTA2
2216,AT1G26180
2217,NUDT2
2218,AT3G59510
2219,AT5G38275
2220,ENT6
2221,ORF116
2222,AT2G26940
2223,AT1G17255
2224,AOC2
2225,AT2G35390
2226,AT3G19970
2227,AT1G55475
2228,AT5G67350
2229,AT2G24165
2230,AT1G71420
2231,BETA-OHASE 2
2232,AT5G61220
2233,AT3G18360
2234,AT1G56350
2235,AT2G07667
2236,AT5G09960
2237,AT5G50715
2238,AT1G09920
2239,GAE1
2240,ORF199
2241,AT3G63052
2242,AT1G65490
2243,AT1G03495
2244,AT5G61240
2245,AT5G60370
2246,AT2G16870
2247,BLOS2
2248,AT5G27590
2249,UPS5
2250,AT2G44390
2251,AT1G51860
2252,AT5G24155
2253,AGO2
2254,NdhN
2255,CORI3
2256,AT2G43465
2257,AT2G25430
2258,EULS3
2259,ADG1
2260,AT4G36100
2261,AT5G13310
2262,AT4G22250
2263,AT2G32885
2264,AT1G08230
2265,AT1G15370
2266,HYH
2267,AT1G22570
2268,AT3G26920
2269,AT3G32226
2270,AT1G04790
2271,LRB3
2272,MIR400
2273,AT3G18215
2274,AT2G47670
2275,MC3
2276,AT5G56260
2277,CYP94C1
2278,SULA
2279,RNR2A
2280,AT1G35340
2281,AT1G32860
2282,NA
2283,CYP77A5P
2284,UF3GT
2285,AT1G19140
2286,VSR1
2287,AT2G18465
2288,AT3G05910
2289,AT1G30300
2290,SPS2
2291,JAZ6
2292,AT3G44630
2293,FOLB1
2294,BBX14
2295,AT3G16175
2296,ORF110B
2297,AT1G14642
2298,AT2G44383
2299,AKR4C8
2300,AT4G18375
2301,GR1
2302,ACA10
2303,AT1G20030
2304,AT2G26840
2305,AT1G66345
2306,AT1G69680
2307,AT3G24100
2308,AT1G16825
2309,AT3G04000
2310,SULTR4;2
2311,AT1G04420
2312,AT1G11740
2313,ADS4
2314,TBL11
2315,AT1G78200
2316,TRM15
2317,ASAT1
2318,MAG1
2319,AT2G37580
2320,ERD6
2321,AT1G23130
2322,AT1G12855
2323,AT4G36105
2324,AT1G64500
2325,AT5G52970
2326,VTE1
2327,AT1G75230
2328,AT1G33612
2329,AT1G12070
2330,LDOX
2331,RECA2
2332,AT1G43060
2333,AT1G04990
2334,AT5G38096
2335,UBC33
2336,AT5G62910
2337,AT2G24290
2338,AT2G39320
2339,BEH2
2340,AT1G52000
2341,SGB1
2342,ATPMEPCRB
2343,NAPRT2
2344,MES5
2345,AT3G03770
2346,TBL37
2347,AT3G50940
2348,AT1G48590
2349,SOFL1
2350,AT4G05053
2351,AT3G06660
2352,AT4G19900
2353,AT3G12370
2354,GDU7
2355,AT3G59470
2356,AT3G26235
2357,AT2G41905
2358,TRM26
2359,AT3G62220
2360,AT5G05840
2361,UNE5
2362,AT4G35320
2363,ARD4
2364,SUVH2
2365,AT3G05320
2366,AT1G11410
2367,AUL1
2368,AT2G28920
2369,emb2191
2370,ISA3
2371,AT3G21100
2372,AT4G26450
2373,AT3G12650
2374,AT5G67040
2375,CDKC;1
2376,MPK4
2377,AT1G61100
2378,CYP711A1
2379,AT4G10390
2380,AT3G25597
2381,HTH
2382,AT1G64490
2383,AT1G17230
2384,AT5G60400
2385,PP2C5
2386,AT2G20724
2387,TAS3
2388,RHA1
2389,AT2G04852
2390,MLP168
2391,AT1G63830
2392,AT1G26650
2393,MMD1
2394,CYP91A2
2395,AT4G05510
2396,Fh5
2397,AT1G32260
2398,AT1G67856
2399,AT1G26920
2400,DRT111
2401,AT1G18382
2402,ARI8
2403,AT2G10260
2404,AT5G09570
2405,HEMD
2406,TPST
2407,MBP2
2408,APC2
2409,AT1G02410
2410,AT5G52410
2411,AT2G32520
2412,SOUL-1
2413,AT5G56980
2414,AT3G22260
2415,AT1G51080
2416,AT4G25830
2417,IAA14
2418,AT5G26730
2419,AT3G06610
2420,AT1G61190
2421,DAR4
2422,AT1G69210
2423,AT2G05115
2424,AT3G14140
2425,AT3G21210
2426,ACA1
2427,IRX14-L
2428,AT2G42950
2429,NIR1
2430,SERK4
2431,AT3G06520
2432,AT3G11950
2433,UNE1
2434,SCPL34
2435,SSR16
2436,AT1G51538
2437,AT3G54120
2438,AT5G05365
2439,AT1G23750
2440,AT4G20040
2441,A/N-InvC
2442,AT1G20925
2443,EMB1144
2444,AT2G22900
2445,AT1G11300
2446,AT3G59570
2447,AT4G20190
2448,AT4G35510
2449,AT1G49990
2450,AT2G20720
2451,PGL5
2452,AT3G08520
2453,AT3G08630
2454,AT1G44740
2455,CDA1
2456,AT4G31985
2457,AT1G68500
2458,SRR1
2459,AT2G32487
2460,AT1G61310
2461,AT4G31460
2462,AT1G64270
2463,NDF5
2464,AT3G20650
2465,AT5G35525
2466,AT5G11970
2467,AT3G51750
2468,ACL
2469,RS31
2470,AT4G26410
2471,CDPK9
2472,XTH7
2473,PLAT2
2474,AT1G34350
2475,AT5G13920
2476,MAPKKK19
2477,AT5G10620
2478,AT5G02240
2479,AT4G34930
2480,AT4G36960
2481,AT2G44860
2482,AT3G57450
2483,AT3G56890
2484,AT5G13240
2485,AT3G14750
2486,AT1G14010
2487,AT4G20830
2488,AT1G62935
2489,EMB1793
2490,AT5G53820
2491,AT1G07160
2492,AT1G67720
2493,PFI
2494,AT3G24780
2495,DMP7
2496,GTE6
2497,ELP1
2498,AT4G03115
2499,MLO8
2500,AT5G40348
2501,AT3G07170
2502,AT2G20690
2503,GPX7
2504,AT3G55300
2505,AT1G45110
2506,PABN1
2507,AT1G16740
2508,TRM11
2509,AT5G47730
2510,AT1G06000
2511,CYP708A3
2512,LOL2
2513,LCD1
2514,IPMI2
2515,GA20OX3
2516,GLB1
2517,AT5G09770
2518,AT2G34240
2519,AT1G06148
2520,AT1G76610
2521,AT3G16020
2522,AT5G08420
2523,MPB2C
2524,NEK5
2525,IAA2
2526,AT4G00980
2527,AT3G05430
2528,GL3
2529,GSTF11
2530,AT1G47271
2531,UBQ1
2532,AT5G55125
2533,emb1974
2534,AT5G42770
2535,AT3G07690
2536,MLO7
2537,AT5G65400
2538,P4H2
2539,PDIL1-3
2540,AT1G04430
2541,bHLH34
2542,AT3G05070
2543,LCR68
2544,AT4G26800
2545,AT5G66580
2546,ADAP
2547,GPX8
2548,UGD1
2549,SBP2
2550,AT2G30060
2551,HYL1
2552,SOT12
2553,ABCI16
2554,BPC3
2555,AT1G64580
2556,UBC37
2557,BGAL3
2558,PPa6
2559,AT4G37820
2560,AT3G13680
2561,SAUR27
2562,AT2G46640
2563,PTAC7
2564,AT1G58460
2565,AT1G04680
2566,PYR6
2567,AT1G06420
2568,AT5G65320
2569,AT1G77670
2570,CB5-B
2571,SCPL12
2572,AT4G30330
2573,AT4G14290
2574,AT4G21880
2575,AT4G36270
2576,AT3G21610
2577,AT5G22730
2578,AT1G30200
2579,NPL41
2580,TSB2
2581,AT4G38340
2582,CB5-D
2583,AAP4
2584,AT2G24580
2585,AT4G39240
2586,AT2G38995
2587,AT5G39770
2588,CLV2
2589,AT1G55265
2590,AT5G37383
2591,AT3G44620
2592,AT1G35115
2593,ASP2
2594,AT4G10980
2595,AT4G15096
2596,HDA6
2597,AT5G66720
2598,TI2
2599,VFB2
2600,GIP2
2601,AT5G66660
2602,ELF5A-1
2603,SPC12
2604,AT1G47860
2605,AT5G01650
2606,AT1G80040
2607,MGD2
2608,LSH6
2609,AT2G04230
2610,AT4G12990
2611,PS2
2612,AT4G32130
2613,AT1G30940
2614,AT5G38750
2615,AT5G59770
2616,AT2G18240
2617,AT3G14700
2618,AT5G63250
2619,AT4G09490
2620,NAD1
2621,NAD4
2622,AT2G05632
2623,ISPF
2624,AT1G57600
2625,FEI1
2626,GLR3.4
2627,SAP5
2628,LrgB
2629,RAB1C
2630,AT4G22990
2631,MAPR4
2632,AT4G18372
2633,PPDK
2634,AT3G19680
2635,AT4G16580
2636,AT4G29735
2637,AT2G07835
2638,ARFA1D
2639,NF-YA10
2640,AT1G59780
2641,ORF106F
2642,ALP
2643,AT3G22560
2644,UGLYAH
2645,ZIP1
2646,BPM4
2647,AtRZ-1c
2648,FAP2
2649,AGL65
2650,AT2G43310
2651,AT5G16330
2652,CYP705A22
2653,HMG
2654,RBCS1B
2655,AT5G03460
2656,UMAMIT36
2657,AT3G43540
2658,NF-YA1
2659,AT5G03140
2660,HVA22G
2661,AT2G21350
2662,AT2G31090
2663,BG_PPAP
2664,AT2G40440
2665,AT1G32740
2666,AT1G19500
2667,AT3G41762
2668,AT3G23840
2669,GTE3
2670,ATP-PRT1
2671,CaS
2672,AT3G26630
2673,LQY1
2674,RP1
2675,AT2G42660
2676,MLO9
2677,COL1
2678,AT4G19450
2679,CRK31
2680,PTAC4
2681,AT3G03590
2682,AT5G56990
2683,AT5G43150
2684,MYBR1
2685,DJ1B
2686,AT3G14595
2687,AT2G07798
2688,AGP18
2689,HCC2
2690,AT5G47550
2691,AT2G20360
2692,ORF240B
2693,AT2G20600
2694,AKR2
2695,AT2G42030
2696,MRU1
2697,LAZ5
2698,AT3G15351
2699,ORF143
2700,LUT1
2701,CYP84A4
2702,ADA2B
2703,SSN2
2704,AT1G66830
2705,LHY
2706,AT2G42640
2707,RAD52-2
2708,AT3G09330
2709,AT5G11650
2710,AT3G48240
2711,AT1G72170
2712,PYD4
2713,HMA2
2714,UGT74F2
2715,RUP2
2716,AT3G29760
2717,AT2G06560
2718,AT5G19760
2719,RbcX2
2720,AT2G33510
2721,AT5G42490
2722,AT2G43280
2723,SPDS3
2724,AT2G41410
2725,AAPT1
2726,AT1G29780
2727,PAP1
2728,ORF167
2729,SPL1
2730,AT1G27285
2731,AT1G29110
2732,BTI3
2733,NMNAT
2734,HK2
2735,AT5G22788
2736,AT5G47710
2737,AT5G52180
2738,AT2G04330
2739,AT4G01380
2740,AT3G50910
2741,TIM
2742,CHL-CPN10
2743,FBH1
2744,AT3G19250
2745,AT3G27990
2746,FER
2747,AT1G61415
2748,ERF73
2749,RAB7A
2750,SCN1
2751,AT5G28330
2752,AT2G04135
2753,WSD1
2754,MYB6
2755,NF-YC3
2756,AT1G67850
2757,AT5G38210
2758,AT4G26810
2759,1-Sep
2760,GTF2H2
2761,UBC9
2762,FLA13
2763,AtMYB103
2764,TIM10
2765,ROC5
2766,MIR156d
2767,AT5G44060
2768,UTr7
2769,AT4G16060
2770,AT1G05400
2771,RVE8
2772,AT3G44380
2773,AT3G59270
2774,AT1G48610
2775,CYP71B13
2776,AT5G50290
2777,AT4G29480
2778,AT5G04760
2779,iqd2
2780,AT5G13400
2781,AT3G01660
2782,CDPK2
2783,AT2G37195
2784,AT3G29170
2785,PSBM
2786,AT5G41310
2787,AT2G05980
2788,CYP86A2
2789,IPK1
2790,GRP2
2791,AT1G70770
2792,FBA1
2793,THE1
2794,PDLP1
2795,AT2G05635
2796,AT5G28085
2797,AT2G25870
2798,AT3G07250
2799,RLK4
2800,ASIL2
2801,AT1G30845
2802,CER3
2803,DAR2
2804,AT1G66660
2805,AT1G64572
2806,IAA12
2807,HDH
2808,AT1G15260
2809,RBP-DR1
2810,AT2G36090
2811,ABCB26
2812,AT4G02630
2813,AT2G47050
2814,LOG1
2815,AT1G75290
2816,AT1G57860
2817,GG1
2818,AT5G11000
2819,AT5G12320
2820,AT3G07470
2821,AT4G04690
2822,AT3G24570
2823,AT1G32470
2824,AT3G30433
2825,AT4G06598
2826,AT2G33585
2827,AT4G07504
2828,AT4G23970
2829,AT3G50810
2830,AT3G27400
2831,AT3G56320
2832,ARAC5
2833,AT1G66190
2834,AT3G47050
2835,AT4G27350
2836,AT2G11910
2837,SNRNP-G
2838,PYL1
2839,HISN6B
2840,PRXQ
2841,AT3G61113
2842,AT3G13020
2843,AT5G02940
2844,AT5G10290
2845,CXE12
2846,AT4G17370
2847,AT5G64850
2848,WRKY60
2849,DHAR3
2850,SYNC3
2851,emb2184
2852,AT1G61667
2853,AT3G53810
2854,AT5G03320
2855,4CL8
2856,AT1G28600
2857,AT3G57750
2858,AT1G72210
2859,AT4G01570
2860,CYP705A15
2861,FTSZ2-1
2862,AT3G44400
2863,AT4G34920
2864,AT1G23201
2865,AT2G22210
2866,DAR7
2867,AT4G27720
2868,ZFN1
2869,TIM13
2870,AT5G19370
2871,AT4G14610
2872,ILL6
2873,ABA1
2874,AT5G28692
2875,AT5G58720
2876,FUS3
2877,AT4G03200
2878,AT5G09850
2879,HPA1
2880,NF-YB12
2881,AT4G39810
2882,PRF1
2883,AT4G02140
2884,AT2G23672
2885,TPS14
2886,AT1G46192
2887,AT4G34770
2888,GAMMA CAL1
2889,AT1G36200
2890,AT3G57965
2891,AT5G44490
2892,AT1G42510
2893,AT4G18280
2894,AT2G26215
2895,ATERDJ3B
2896,5PTASE13
2897,EIF4B2
2898,PLA2-BETA
2899,AT1G76980
2900,AT1G68410
2901,APL3
2902,AT1G69550
2903,AT1G12290
2904,GSTF8
2905,AT3G29310
2906,AT2G17340
2907,AT2G21200
2908,AT5G57790
2909,MPK15
2910,AT1G61065
2911,AT2G46150
2912,TIM17-3
2913,AT3G59710
2914,AT4G38020
2915,NAPRT1
2916,TIM9
2917,GAUT15
2918,AT4G22980
2919,AT1G17630
2920,AT4G11680
2921,AT4G38932
2922,AT1G80530
2923,AT2G45120
2924,AT1G78450
2925,AT3G56840
2926,GT13
2927,AT3G25700
2928,AT4G14096
2929,AT1G26100
2930,CYP705A19
2931,APK
2932,AT3G49550
2933,AT1G72220
2934,AT5G43403
2935,CYP96A4
2936,RPS6
2937,AT4G02220
2938,CID8
2939,FLA18
2940,RALFL24
2941,AT2G33250
2942,SBPASE
2943,AT1G78860
2944,AT2G17845
2945,AT3G56160
2946,AT1G36920
2947,AT5G06865
2948,mMDH1
2949,LLG1
2950,OFP1
2951,AT3G43840
2952,MUTE
2953,AT3G52270
2954,AT1G68240
2955,AT5G16160
2956,AT5G11760
2957,TT8
2958,NST-K1
2959,SPDS2
2960,HSD2
2961,AT3G16740
2962,AT4G22160
2963,AT5G15220
2964,TCL1
2965,AT3G47348
2966,AT2G43210
2967,AT2G33735
2968,ECT9
2969,EXO70D2
2970,SYTB
2971,EMB1290
2972,GALS3
2973,AT5G45280
2974,CCR2
2975,AT4G30470
2976,AT4G31000
2977,AT1G29770
2978,AT4G37095
2979,AT3G48600
2980,WRKY42
2981,FLS2
2982,AT4G24160
2983,AT5G14590
2984,AT5G58980
2985,AT3G51478
2986,AT3G06410
2987,AT3G56060
2988,AT1G56423
2989,AT3G11320
2990,AT3G02400
2991,RSZ22
2992,SYP72
2993,AT5G63410
2994,AT4G34881
2995,AT1G22680
2996,AT2G21510
2997,MAPKKK14
2998,AT1G79390
2999,ChlAKR
3000,AT5G02970
3001,AT5G41730
3002,AT1G64185
3003,AT2G03770
3004,AT1G31690
3005,AT3G26800
3006,AT5G55950
3007,TAAC
3008,AT4G22850
3009,FPS1
3010,AT1G04660
3011,AT3G26934
3012,AT3G55605
3013,AT3G57630
3014,AT4G25707
3015,AT3G62050
3016,AT2G16890
3017,SKP2A
3018,AT1G70650
3019,AT5G43740
3020,AT5G22690
3021,AT5G23200
3022,WAKL4
3023,AT2G29510
3024,HKL3
3025,AT5G46915
3026,RKD2
3027,AT2G01008
3028,AT5G43680
3029,AT5G18500
3030,AT1G76970
3031,ABCI18
3032,AT4G34810
3033,AT3G16330
3034,MYB24
3035,MCA2
3036,AT3G29156
3037,AT2G28605
3038,AT1G77010
3039,AT1G10890
3040,AT5G61280
3041,AT1G74290
3042,ARO1
3043,GCP2
3044,MEE13
3045,AT5G39330
3046,AT5G22860
3047,PP2-B11
3048,AT2G40205
3049,AT3G60050
3050,AT4G37445
3051,AT1G65150
3052,AT4G18060
3053,AT5G44390
3054,AT1G48830
3055,AT1G21320
3056,IGMT4
3057,AT1G55450
3058,AT1G51405
3059,AT5G49100
3060,AT2G13750
3061,MGP2
3062,FLA15
3063,AT4G10410
3064,AT1G76954
3065,AT1G07500
3066,AT4G39880
3067,MLO11
