GENESYMBOLS,ENTREZ_ID,,
SAC3B,20523,,
CYP96A5,20524,,
AT1G54890,20525,,
AT3G13240,20526,,
SRX,20527,,
AT4G00670,20528,,
AT3G44710,20529,,
AT3G19780,20530,,
RLP36,20531,,
XTH14,20532,,
AT1G54920,20533,,
AT2G38510,20534,,
AT3G49230,20535,,
AT3G24870,20536,,
AT5G49760,20537,,
GGPS4,20538,,
AT2G32630,20539,,
AT3G09540,20540,,
AT2G05580,20541,,
CDKB1;2,20542,,
MYB92,20543,,
AT2G34910,20544,,
AT2G21560,20545,,
AT3G17030,20546,,
SPK1,20547,,
LAC6,20548,,
HOS1,20549,,
AT2G19440,20550,,
AT5G41140,20551,,
AT3G10180,20552,,
AT3G05100,20553,,
DEG7,20554,,
IQD14,20555,,
AT4G02660,20556,,
AT2G21080,20557,,
AT2G01690,20558,,
GT-1,20559,,
TRN1,20560,,
TKI1,20561,,
AT5G65480,20562,,
AT3G09100,20563,,
BET10,20564,,
AT3G57280,20565,,
AT1G03506,20566,,
AT1G76400,20567,,
AT5G60170,20568,,
AT5G27970,20569,,
TRM19,20570,,
AT5G58210,20571,,
AT5G15270,20572,,
AT1G73090,20573,,
BBX28,20574,,
AT1G52855,20575,,
AT1G50270,20576,,
AT2G18245,20577,,
TPLATE,20578,,
AT3G13950,20579,,
MAC3B,20580,,
AT1G01510,20581,,
AT1G56060,20582,,
DI19,20583,,
AT1G12230,20584,,
AT1G08410,20585,,
bHLH38,20586,,
AT5G19097,20587,,
BBC1,20588,,
AT2G04480,20589,,
CSLD3,20590,,
FLN1,20591,,
AT5G55410,20592,,
AT4G39380,20593,,
AT1G09050,20594,,
NAC103,20595,,
AT3G62280,20596,,
MCM8,20597,,
MNP,20598,,
SEC6,20599,,
XTH12,20600,,
AT5G09480,20601,,
EMB3144,20602,,
GLDH,20603,,
AT1G48990,20604,,
AT1G42440,20605,,
AT2G26160,20606,,
AT4G31210,20607,,
PGM,20608,,
WIP4,20609,,
OLEO2,20610,,
PARC6,20611,,
AT3G59200,20612,,
AT1G52110,20613,,
AT5G16720,20614,,
AT5G55135,20615,,
AT2G28620,20616,,
AIRP1,20617,,
AT4G31450,20618,,
RAP2.1,20619,,
AT3G15260,20620,,
PDS1,20621,,
AT3G05937,20622,,
ATSLY1,20623,,
AT5G18650,20624,,
RTFL8,20625,,
AT1G56220,20626,,
AT5G10310,20627,,
GUN1,20628,,
ABCI11,20629,,
AT4G10070,20630,,
AT5G24320,20631,,
AT5G49665,20632,,
PSAD-1,20633,,
AT5G64120,20634,,
SWI2,20635,,
TRX z,20636,,
RDH2,20637,,
AT2G36480,20638,,
PTEN1,20639,,
AT5G19890,20640,,
EMB3131,20641,,
AT1G34050,20642,,
AT4G31740,20643,,
SOS4,20644,,
FRS7,20645,,
AT1G79480,20646,,
AT5G38060,20647,,
AT3G42723,20648,,
AT4G29780,20649,,
UMAMIT34,20650,,
AT1G31730,20651,,
AT2G35380,20652,,
LCB1,20653,,
CAC3,20654,,
AT4G13150,20655,,
AT1G79520,20656,,
AT1G26990,20657,,
AT4G10450,20658,,
AT1G14390,20659,,
AT1G70190,20660,,
AT5G52070,20661,,
SKB1,20662,,
AT3G16370,20663,,
AT2G14245,20664,,
LBD40,20665,,
AT5G48310,20666,,
AT1G75090,20667,,
AT3G46610,20668,,
AT2G17830,20669,,
AT4G17000,20670,,
AT5G10150,20671,,
AT4G34419,20672,,
AT3G53040,20673,,
BUBR1,20674,,
NSH3,20675,,
NAC105,20676,,
AT1G65710,20677,,
AT3G28611,20678,,
TCTP,20679,,
AT1G06060,20680,,
AT4G37130,20681,,
KAK,20682,,
AT3G58560,20683,,
BZIP25,20684,,
CRS1,20685,,
DGD1,20686,,
AT5G44565,20687,,
FTRA1,20688,,
TIR1,20689,,
NIP2,20690,,
AT3G27330,20691,,
AT2G13840,20692,,
AT5G60680,20693,,
AT5G64600,20694,,
AT3G52570,20695,,
AT1G02610,20696,,
AT5G18760,20697,,
AT4G31875,20698,,
AT3G09915,20699,,
AT5G39070,20700,,
CYP71A13,20701,,
TIM23-1,20702,,
AT3G47160,20703,,
AT3G61820,20704,,
AT4G22212,20705,,
AT4G09040,20706,,
CSTF77,20707,,
AT1G63850,20708,,
AT5G27240,20709,,
AT1G09980,20710,,
AT5G17960,20711,,
FLS5,20712,,
AT1G10490,20713,,
AT5G59530,20714,,
AT5G50760,20715,,
AT1G10730,20716,,
FIM5,20717,,
AT1G74830,20718,,
AT3G50710,20719,,
AT4G38760,20720,,
AT4G26680,20721,,
AT1G19430,20722,,
AT5G42930,20723,,
EMB3108,20724,,
GSTU8,20725,,
AT1G17310,20726,,
EXT6,20727,,
UVI4-LIKE,20728,,
AT2G46567,20729,,
AGP4,20730,,
AT2G37980,20731,,
AT4G35200,20732,,
GATA2,20733,,
WOL,20734,,
AT2G05530,20735,,
AT3G13940,20736,,
AT1G64240,20737,,
POK2,20738,,
ORC3,20739,,
AT1G16250,20740,,
RAE1,20741,,
AT3G08620,20742,,
AT5G43670,20743,,
AT3G18230,20744,,
SDP1,20745,,
AT5G08560,20746,,
AT5G27920,20747,,
AT5G17630,20748,,
PAP27,20749,,
AT2G16880,20750,,
AT4G31200,20751,,
AT4G09830,20752,,
AT4G17585,20753,,
AT4G25550,20754,,
SCD1,20755,,
AT5G58784,20756,,
AGL42,20757,,
AT4G02850,20758,,
RAD4,20759,,
AT4G31140,20760,,
AT1G51830,20761,,
AT2G43200,20762,,
AT4G02370,20763,,
AT1G55440,20764,,
DRB3,20765,,
UCN,20766,,
3-Aug,20767,,
GATA10,20768,,
AT5G57400,20769,,
FBA5,20770,,
AT5G61920,20771,,
AT1G25550,20772,,
ERF13,20773,,
AT5G64401,20774,,
AT1G33760,20775,,
AT5G41850,20776,,
AT1G35660,20777,,
AGL18,20778,,
AT5G38344,20779,,
TUA4,20780,,
AT4G13575,20781,,
AT1G11880,20782,,
AT1G06900,20783,,
AT1G66420,20784,,
AT1G30080,20785,,
AT5G49170,20786,,
AUR2,20787,,
AT3G18600,20788,,
UGT72B3,20789,,
AT3G02760,20790,,
NPC4,20791,,
CCB3,20792,,
AT4G14310,20793,,
ATCES1,20794,,
CAT4,20795,,
AT4G31860,20796,,
AT1G07040,20797,,
KIN10,20798,,
SCL14,20799,,
PEX5,20800,,
YSL1,20801,,
AT1G30890,20802,,
AT1G22930,20803,,
LUL3,20804,,
LRS1,20805,,
ZIP5,20806,,
AT4G26990,20807,,
AT5G22480,20808,,
SNL2,20809,,
AT5G23390,20810,,
AT1G10140,20811,,
AT1G10095,20812,,
AT2G43180,20813,,
AT2G01550,20814,,
ATG8E,20815,,
AT4G40050,20816,,
AT1G75460,20817,,
SIS,20818,,
AT1G49850,20819,,
TBP1,20820,,
FH,20821,,
AT3G18800,20822,,
AT2G37150,20823,,
AT5G21060,20824,,
AT4G01330,20825,,
AAE5,20826,,
EIN3,20827,,
AT3G14920,20828,,
BRL3,20829,,
AT2G46550,20830,,
RHA3A,20831,,
AT1G15350,20832,,
GIS,20833,,
NLP7,20834,,
RECA1,20835,,
EDM2,20836,,
AT1G67325,20837,,
AT4G30910,20838,,
GB2,20839,,
AT3G58670,20840,,
UBA1,20841,,
BIG,20842,,
MYB59,20843,,
PIRL5,20844,,
AT5G65580,20845,,
AT2G18690,20846,,
LHCA3,20847,,
FPA,20848,,
AT5G27650,20849,,
UBC2,20850,,
H2AXA,20851,,
AT1G66650,20852,,
AT2G37750,20853,,
CLC-D,20854,,
SAP130b,20855,,
NBR1,20856,,
AT4G17580,20857,,
DGL1,20858,,
AT5G50780,20859,,
MYB33,20860,,
AT3G61900,20861,,
FMO1,20862,,
AT5G20110,20863,,
AT5G66790,20864,,
AT3G49840,20865,,
MOS7,20866,,
RL6,20867,,
ARF19,20868,,
ZF2,20869,,
PTAC14,20870,,
SPC98,20871,,
HST,20872,,
AT2G14490,20873,,
AT2G20100,20874,,
RLP45,20875,,
SBT3.12,20876,,
TAF4,20877,,
ABCB4,20878,,
AT5G61610,20879,,
AT5G51830,20880,,
AT1G54740,20881,,
HB23,20882,,
UBC28,20883,,
AT1G19390,20884,,
AT1G12730,20885,,
AT5G63820,20886,,
AT3G16220,20887,,
AT4G19925,20888,,
AT5G10650,20889,,
AT1G77400,20890,,
AT1G13360,20891,,
AT5G08230,20892,,
RL4,20893,,
AT3G08670,20894,,
AT1G24147,20895,,
FY,20896,,
GSTF7,20897,,
AT1G78620,20898,,
XIK,20899,,
AT5G45469,20900,,
AT2G27200,20901,,
AT3G16850,20902,,
RING1,20903,,
HEN4,20904,,
ETT,20905,,
PUR7,20906,,
HBT,20907,,
AT5G64170,20908,,
AT2G32170,20909,,
AT2G23840,20910,,
CYCD5;1,20911,,
AT5G24490,20912,,
GRP23,20913,,
ABCA1,20914,,
AT5G52720,20915,,
AT4G01030,20916,,
DSEL,20917,,
AT2G28460,20918,,
AT3G30730,20919,,
MAKR3,20920,,
GLTP2,20921,,
PGL34,20922,,
AT5G25070,20923,,
AT5G47480,20924,,
AT2G14247,20925,,
KAT3,20926,,
SNOR30,20927,,
SBI1,20928,,
AT1G06840,20929,,
AT5G06830,20930,,
AT1G33360,20931,,
AT5G07770,20932,,
BPM6,20933,,
AT5G52820,20934,,
RHL41,20935,,
RK2,20936,,
ROS3,20937,,
NIP3;1,20938,,
AT5G57510,20939,,
ALDH2B4,20940,,
AT3G54750,20941,,
AT1G51175,20942,,
CAB2,20943,,
AT5G01090,20944,,
UBP1,20945,,
AT1G67160,20946,,
AT5G47130,20947,,
AT2G44660,20948,,
AT3G51530,20949,,
SBP3,20950,,
AT5G64100,20951,,
MEE65,20952,,
BRM,20953,,
AT1G10220,20954,,
CLE4,20955,,
SMP2,20956,,
CUL2,20957,,
AT3G28980,20958,,
ABCG7,20959,,
AT4G10810,20960,,
AT1G78995,20961,,
CCC1,20962,,
CYP71B22,20963,,
AT4G13918,20964,,
XBAT34,20965,,
GolS2,20966,,
AT3G04760,20967,,
MAN1,20968,,
AT4G21920,20969,,
AT5G62820,20970,,
AT1G64590,20971,,
AT2G48130,20972,,
AT1G35210,20973,,
AT5G03435,20974,,
AT2G18980,20975,,
AT3G10020,20976,,
AT3G51171,20977,,
AT3G54366,20978,,
AT3G46270,20979,,
EDA4,20980,,
AT3G45070,20981,,
AT2G04495,20982,,
ING2,20983,,
AT3G20557,20984,,
AT5G17270,20985,,
BUB3.1,20986,,
AT3G58930,20987,,
AT3G55735,20988,,
EXPA18,20989,,
AT2G21550,20990,,
AT4G38860,20991,,
XCP1,20992,,
AT2G31550,20993,,
AT3G09925,20994,,
AT5G46710,20995,,
PHB2,20996,,
GPAT5,20997,,
SAUR22,20998,,
AT5G55800,20999,,
AT2G36240,21000,,
AT1G47480,21001,,
AT3G63040,21002,,
AT2G05160,21003,,
AT4G23540,21004,,
AT3G43590,21005,,
AT4G10010,21006,,
AT5G57770,21007,,
AT3G05950,21008,,
AT3G07070,21009,,
AT4G28940,21010,,
AT1G12720,21011,,
RHF2A,21012,,
EXT10,21013,,
AT1G61730,21014,,
AT3G28540,21015,,
AT3G43690,21016,,
RHS19,21017,,
KIPK,21018,,
AT5G18190,21019,,
AT2G25790,21020,,
AT5G01660,21021,,
GAD,21022,,
AT3G20710,21023,,
AT3G06710,21024,,
GSTU25,21025,,
AT4G09630,21026,,
AT4G11040,21027,,
TPR15,21028,,
AT5G12350,21029,,
AT5G16870,21030,,
XTH13,21031,,
FIB2,21032,,
AT5G52990,21033,,
AT2G04500,21034,,
LOS4,21035,,
AT5G10410,21036,,
AT1G02420,21037,,
MTPA2,21038,,
AT3G13760,21039,,
AT3G46960,21040,,
SADHU3-2,21041,,
AT3G44050,21042,,
IPS1,21043,,
ACP1,21044,,
AT1G47980,21045,,
AT1G14250,21046,,
GSTU1,21047,,
MRH6,21048,,
ECT3,21049,,
IRE1-1,21050,,
AT1G14020,21051,,
AT5G26290,21052,,
AT5G08010,21053,,
MRN1,21054,,
AT5G51780,21055,,
AT5G56530,21056,,
AT3G19440,21057,,
AT2G16340,21058,,
DECOY,21059,,
AT5G62710,21060,,
AT3G46170,21061,,
AT4G26880,21062,,
DHDPS2,21063,,
AT1G79130,21064,,
CYCD1;1,21065,,
AT5G55750,21066,,
ACLB-2,21067,,
AT1G07210,21068,,
AT1G06730,21069,,
AT2G45030,21070,,
AT1G70720,21071,,
AT4G15165,21072,,
EMB2656,21073,,
AT2G18360,21074,,
AT5G46090,21075,,
AT2G47310,21076,,
AT2G02840,21077,,
BIOF,21078,,
HXK3,21079,,
AT2G18520,21080,,
emb1796,21081,,
AT5G55830,21082,,
ZCF125,21083,,
AT5G44310,21084,,
AT4G14330,21085,,
MP,21086,,
AT2G07170,21087,,
NAI2,21088,,
OMT1,21089,,
AT1G73230,21090,,
AT3G48970,21091,,
POLA2,21092,,
AIL6,21093,,
AT3G15357,21094,,
HMGB6,21095,,
TLP9,21096,,
EMB3127,21097,,
EMB1895,21098,,
ATG13,21099,,
AT1G80570,21100,,
AT5G47860,21101,,
AT3G50880,21102,,
AT5G58950,21103,,
AT4G38380,21104,,
AT1G05520,21105,,
AT3G61320,21106,,
AT1G66900,21107,,
VPS15,21108,,
AT4G14190,21109,,
DELTA-OAT,21110,,
ELP6,21111,,
MDA1,21112,,
PI4K GAMMA 7,21113,,
MPPalpha,21114,,
AT1G28580,21115,,
RAPTOR1,21116,,
AT1G73970,21117,,
PKT3,21118,,
AT2G47970,21119,,
AT1G33270,21120,,
PUM5,21121,,
AT3G13062,21122,,
AT5G03500,21123,,
NAC3,21124,,
AT3G22440,21125,,
TPS9,21126,,
AT1G55152,21127,,
AT5G46850,21128,,
AT3G02290,21129,,
AT5G06800,21130,,
NAC089,21131,,
AT2G39000,21132,,
NAC6,21133,,
TAF12,21134,,
ACX4,21135,,
RL1,21136,,
AT2G25200,21137,,
AT3G06480,21138,,
AT1G01230,21139,,
PSAF,21140,,
AT4G38730,21141,,
ERMO2,21142,,
AT3G49490,21143,,
RMA3,21144,,
AT3G06590,21145,,
AT3G50840,21146,,
HON5,21147,,
AT1G27752,21148,,
AT1G52200,21149,,
AT1G08035,21150,,
NA,21151,,
AT1G80440,21152,,
AT5G16120,21153,,
AT1G21780,21154,,
MCCA,21155,,
AT2G28240,21156,,
AT4G18870,21157,,
NFXL2,21158,,
MBAC1,21159,,
AT1G79070,21160,,
KAI2,21161,,
AT1G04300,21162,,
AT2G22650,21163,,
VP2,21164,,
AT2G31585,21165,,
YLS2,21166,,
TOR,21167,,
CLASP,21168,,
AT5G07740,21169,,
AT5G07670,21170,,
WCRKC2,21171,,
AT2G15910,21172,,
ARI5,21173,,
AT1G55160,21174,,
DEG15,21175,,
AT5G16660,21176,,
GRV2,21177,,
NRT1.5,21178,,
AT4G35140,21179,,
MOS14,21180,,
AT1G80060,21181,,
CAT1,21182,,
AT1G15240,21183,,
PAH2,21184,,
ABCE2,21185,,
AT4G27640,21186,,
AT1G56145,21187,,
AT4G39270,21188,,
AT5G35320,21189,,
VPS28-2,21190,,
ATB' DELTA,21191,,
AT1G20760,21192,,
AT4G02540,21193,,
MHK,21194,,
AT3G28040,21195,,
RPN1A,21196,,
ATCTH,21197,,
AT5G56590,21198,,
AT3G45630,21199,,
PPX2,21200,,
AT4G12690,21201,,
SBH1,21202,,
AT4G39520,21203,,
AT2G27460,21204,,
AT5G47390,21205,,
AT5G01990,21206,,
HDA08,21207,,
UTR5,21208,,
AT5G06350,21209,,
AT5G12260,21210,,
SUVH6,21211,,
AT2G28540,21212,,
scpl6,21213,,
YCF1.2,21214,,
NMT1,21215,,
AT4G10000,21216,,
NAC097,21217,,
AT1G09640,21218,,
UNE18,21219,,
AT5G40100,21220,,
AT3G29410,21221,,
THA1,21222,,
AT1G10820,21223,,
CBF1,21224,,
TUBG1,21225,,
HERK1,21226,,
TBL10,21227,,
AT1G26558,21228,,
CYCA3;4,21229,,
AT5G23330,21230,,
AT4G28650,21231,,
AT3G51120,21232,,
VOZ2,21233,,
AT4G01290,21234,,
AT2G45600,21235,,
JMJ14,21236,,
UGT89B1,21237,,
AT5G18780,21238,,
PAP24,21239,,
AT3G62160,21240,,
AT5G01010,21241,,
ATPC1,21242,,
GA3,21243,,
SCL8,21244,,
AT1G73780,21245,,
PHR1,21246,,
ARC6,21247,,
UVR8,21248,,
UMAMIT33,21249,,
AT4G33720,21250,,
ADL6,21251,,
DAD2,21252,,
ARI12,21253,,
AT2G24360,21254,,
CXIP1,21255,,
AT3G18500,21256,,
PATL1,21257,,
AT1G25230,21258,,
CARB,21259,,
CR4,21260,,
AT5G48412,21261,,
AT3G21352,21262,,
AT3G29570,21263,,
AT4G26370,21264,,
AT4G24820,21265,,
AT1G57720,21266,,
AT1G09740,21267,,
AT5G10060,21268,,
AT2G46520,21269,,
CAT3,21270,,
AT2G25590,21271,,
AT3G50625,21272,,
ABCG12,21273,,
AT3G02060,21274,,
AT1G34150,21275,,
AT2G36690,21276,,
AT3G56680,21277,,
CID7,21278,,
AT5G65240,21279,,
AT2G41960,21280,,
AT3G31993,21281,,
CW14,21282,,
AT1G60760,21283,,
AT1G30780,21284,,
DRM2,21285,,
AT1G75730,21286,,
AT1G53690,21287,,
AT5G40450,21288,,
MIR824,21289,,
AT3G22980,21290,,
SPS2F,21291,,
CYP78A6,21292,,
AT1G09730,21293,,
NPH4,21294,,
AT4G22040,21295,,
AT1G74800,21296,,
AGP7,21297,,
GRF11,21298,,
KUP10,21299,,
AT1G23205,21300,,
CBL9,21301,,
AT1G57630,21302,,
TTN1,21303,,
CDKD1;3,21304,,
AT3G26250,21305,,
SETH5,21306,,
ABCC14,21307,,
RPS5A,21308,,
LTI78,21309,,
AT3G22180,21310,,
CEL5,21311,,
AT1G32970,21312,,
DEG2,21313,,
AT3G50050,21314,,
NRT1.9,21315,,
AT1G14670,21316,,
AT1G18850,21317,,
AT2G04390,21318,,
BTS,21319,,
AT1G20750,21320,,
AT4G08160,21321,,
ZF14,21322,,
AT1G12211,21323,,
AT5G11560,21324,,
AT3G59480,21325,,
AT1G18990,21326,,
TIF3H1,21327,,
FBL17,21328,,
TRFL3,21329,,
BBX15,21330,,
AT4G17900,21331,,
AT4G32215,21332,,
AT3G52860,21333,,
GATA11,21334,,
AT5G43960,21335,,
AT5G10420,21336,,
GBF2,21337,,
ATRX,21338,,
AT1G48400,21339,,
CYP88A3,21340,,
JKD,21341,,
ASP3,21342,,
AT2G42720,21343,,
AT5G53490,21344,,
AT1G50690,21345,,
AT2G22821,21346,,
CASP2,21347,,
AT1G29965,21348,,
SNL5,21349,,
AT5G28300,21350,,
BGLU16,21351,,
NOV,21352,,
AT1G03700,21353,,
NRPA2,21354,,
AT3G25430,21355,,
EMB1270,21356,,
AT1G28120,21357,,
TUB8,21358,,
AT5G66985,21359,,
AT5G15010,21360,,
AT4G15990,21361,,
AT1G50750,21362,,
SWI3C,21363,,
PAP17,21364,,
ERD4,21365,,
CNGC17,21366,,
AT5G58540,21367,,
BBX16,21368,,
AT2G25410,21369,,
AT5G04800,21370,,
LIS,21371,,
CLPP4,21372,,
1-Oct,21373,,
NRPE5,21374,,
AT2G33205,21375,,
AT2G42480,21376,,
EXT3,21377,,
AT3G30213,21378,,
AT1G03990,21379,,
AT4G14250,21380,,
MAP65-7,21381,,
NAC090,21382,,
BNQ2,21383,,
HDA18,21384,,
AT1G76940,21385,,
AT3G32990,21386,,
SLD1,21387,,
CRK25,21388,,
NRT2.4,21389,,
AT1G52070,21390,,
AT5G39890,21391,,
AT5G12270,21392,,
SULTR1;2,21393,,
BAP1,21394,,
ZFHD1,21395,,
CPK19,21396,,
AT4G01240,21397,,
AT4G12450,21398,,
TPP2,21399,,
AT3G49650,21400,,
NUDT10,21401,,
HRGP1,21402,,
RKF1,21403,,
PAP26,21404,,
EMB2247,21405,,
AT2G48075,21406,,
GNL1,21407,,
AT2G25350,21408,,
AT3G15700,21409,,
AT2G43390,21410,,
HTB11,21411,,
ANAC087,21412,,
AT2G40620,21413,,
AT3G49980,21414,,
AT1G14160,21415,,
AT1G15870,21416,,
AT2G05995,21417,,
SWI1,21418,,
AT4G19610,21419,,
SAB,21420,,
scpl3,21421,,
LAS,21422,,
ABCG23,21423,,
PLC2,21424,,
AT5G08180,21425,,
MEE22,21426,,
SMB,21427,,
UPI,21428,,
MTA,21429,,
MIR157a,21430,,
AT1G65130,21431,,
AT5G44910,21432,,
AT2G38840,21433,,
AT1G75160,21434,,
AT3G25790,21435,,
AT1G47820,21436,,
GMD1,21437,,
AT3G15160,21438,,
AT1G73160,21439,,
NAC036,21440,,
AT3G25930,21441,,
ACP5,21442,,
AT4G16650,21443,,
AT3G09630,21444,,
MYB49,21445,,
E2F3,21446,,
AT5G65340,21447,,
FAB1C,21448,,
AT2G32000,21449,,
AHL22,21450,,
EIR1,21451,,
AT2G29010,21452,,
AT4G01090,21453,,
AT5G14470,21454,,
CYP705A27,21455,,
NIMIN1,21456,,
PAP7,21457,,
HAK5,21458,,
AT1G63250,21459,,
AT1G68850,21460,,
TIP4;1,21461,,
MC9,21462,,
MIR157b,21463,,
KUP5,21464,,
FUT5,21465,,
AT1G54540,21466,,
AT3G09720,21467,,
AT4G17280,21468,,
AT3G24240,21469,,
AT5G03795,21470,,
AT5G52380,21471,,
AT1G35250,21472,,
EXT13,21473,,
AT1G02810,21474,,
AT1G74458,21475,,
AT5G04670,21476,,
NHX4,21477,,
AT2G40390,21478,,
AT2G39415,21479,,
AT5G35400,21480,,
CIPK23,21481,,
ZFP10,21482,,
AT2G05510,21483,,
AT3G19630,21484,,
AT4G08400,21485,,
AT2G38090,21486,,
AT1G27000,21487,,
CYP86B1,21488,,
AT4G25835,21489,,
AT4G22960,21490,,
AT4G29200,21491,,
BCB,21492,,
AT3G02490,21493,,
AT1G60890,21494,,
AT1G23160,21495,,
AT5G48360,21496,,
UGT73B4,21497,,
PRMT4B,21498,,
AT3G58550,21499,,
AT2G41970,21500,,
ALMT1,21501,,
DGR1,21502,,
AT2G22510,21503,,
PWP2,21504,,
IMPA-6,21505,,
GRI,21506,,
AT1G14220,21507,,
WOX14,21508,,
scpl28,21509,,
UCC3,21510,,
DIN2,21511,,
AT4G24610,21512,,
OFP9,21513,,
ATERDJ3A,21514,,
AT2G20080,21515,,
AT2G06000,21516,,
PPR596,21517,,
PPAN,21518,,
AT4G33730,21519,,
AT4G16750,21520,,
TWN2,21521,,
AT1G10682,21522,,
AT2G21380,21523,,
RPF2,21524,,
AT3G21620,21525,,
NAC058,21526,,
AT2G35480,21527,,
PLP1,21528,,
MOP10,21529,,
AT2G30670,21530,,
AT1G73340,21531,,
FLA6,21532,,
AT1G22065,21533,,
TOM40,21534,,
NAC038,21535,,
RBL,21536,,
UGT72E3,21537,,
AT1G53800,21538,,
PID2,21539,,
AT3G21480,21540,,
AT5G42785,21541,,
AT1G07985,21542,,
GAT1_2.1,21543,,
PDLP4,21544,,
CYP71A15,21545,,
AT1G77020,21546,,
RECQ4A,21547,,
MRL1,21548,,
scpl16,21549,,
ATC,21550,,
CEP1,21551,,
AT3G48480,21552,,
MSH3,21553,,
BAT1,21554,,
TOZ,21555,,
BGLU19,21556,,
AT5G67090,21557,,
AT4G23510,21558,,
AT4G04402,21559,,
AT1G14960,21560,,
MEE21,21561,,
AT1G58037,21562,,
AT3G16840,21563,,
AT4G31810,21564,,
AT1G71350,21565,,
SAMC2,21566,,
AT5G46070,21567,,
AT1G13500,21568,,
AT5G53620,21569,,
SMC6A,21570,,
AT2G28490,21571,,
HSP93-III,21572,,
VIN3,21573,,
ORC4,21574,,
TERT,21575,,
AT1G05510,21576,,
XCT,21577,,
iqd17,21578,,
AT3G03060,21579,,
LEA18,21580,,
AT2G18220,21581,,
AT3G06640,21582,,
RTFL10,21583,,
AT1G70080,21584,,
CDT1A,21585,,
AT3G49410,21586,,
AT3G03130,21587,,
AT3G55820,21588,,
MAP70-5,21589,,
AT1G26680,21590,,
DPB2,21591,,
ATK3,21592,,
TPX2,21593,,
AT5G57830,21594,,
DAW1,21595,,
VPS20.2,21596,,
AT2G36200,21597,,
ARPN,21598,,
TOPII,21599,,
AT3G01450,21600,,
AT5G23910,21601,,
MCM2,21602,,
SQS2,21603,,
AT3G09180,21604,,
AT5G54870,21605,,
AT4G28300,21606,,
TPR2,21607,,
CID12,21608,,
GLX2-5,21609,,
AT4G28260,21610,,
AT4G32680,21611,,
RST1,21612,,
RR2,21613,,
AT3G15070,21614,,
AT3G20230,21615,,
AVP1,21616,,
AT2G46900,21617,,
AT2G26230,21618,,
AT3G26510,21619,,
ATHM3,21620,,
AT1G27750,21621,,
AT2G17190,21622,,
DSK2,21623,,
S1P,21624,,
AT5G35560,21625,,
DPB,21626,,
DRB4,21627,,
ARI15,21628,,
HUA2,21629,,
AT3G27325,21630,,
CYCB2;3,21631,,
FRS8,21632,,
AT1G09230,21633,,
AT4G16745,21634,,
AT5G01960,21635,,
DIN4,21636,,
PP2A-3,21637,,
AT3G18770,21638,,
AT3G04350,21639,,
AT5G22850,21640,,
ftsh4,21641,,
AT2G45670,21642,,
EBP,21643,,
AT3G28960,21644,,
AT1G01320),21645,,
BLH3,21646,,
APEM9,21647,,
AT5G18940,21648,,
REP,21649,,
AT2G17740,21650,,
AT4G19645,21651,,
AT1G48230,21652,,
NAC047,21653,,
MED31,21654,,
ORP1C,21655,,
ILP1,21656,,
NRT2.5,21657,,
ASG7,21658,,
AT1G76185,21659,,
AT2G36670,21660,,
AT4G10730,21661,,
CLPC1,21662,,
AT2G46560,21663,,
AT5G55610,21664,,
BOP2,21665,,
AT1G06590,21666,,
HMA3,21667,,
AT1G71410,21668,,
RH8,21669,,
AT5G06570,21670,,
SCAMP4,21671,,
PROT1,21672,,
AT4G29790,21673,,
XPO1A,21674,,
AT5G43560,21675,,
TBP2,21676,,
AT4G32760,21677,,
BSK1,21678,,
AT3G43623,21679,,
ELF5,21680,,
emb2410,21681,,
NF-YC12,21682,,
AT5G15050,21683,,
UCNL,21684,,
AT3G56250,21685,,
AT1G19110,21686,,
AT3G60690,21687,,
AT4G01810,21688,,
AT3G15450,21689,,
AT1G05060,21690,,
AT1G63660,21691,,
AT2G17650,21692,,
AAE3,21693,,
AT2G23070,21694,,
AT5G62950,21695,,
EMB2730,21696,,
AT1G63720,21697,,
AT4G02940,21698,,
AT1G56610,21699,,
AT3G43670,21700,,
IAA16,21701,,
PHO1;H1,21702,,
VHA-A3,21703,,
SVR7,21704,,
AT5G38640,21705,,
RDR2,21706,,
PAB1,21707,,
AT1G22660,21708,,
AT4G20460,21709,,
PUP4,21710,,
PKP-BETA1,21711,,
AT1G09620,21712,,
ADT2,21713,,
AT2G45620,21714,,
RH36,21715,,
GER1,21716,,
UBC35,21717,,
AT2G34620,21718,,
CTEXP,21719,,
AT5G41290,21720,,
NDB3,21721,,
AT3G20720,21722,,
AT2G39100,21723,,
LHCB2.1,21724,,
AT4G37250,21725,,
AT3G07870,21726,,
AT5G05710,21727,,
PHS1,21728,,
AGL30,21729,,
AT3G30764,21730,,
AT2G05700,21731,,
LACS9,21732,,
DEK1,21733,,
AT1G51890,21734,,
CRK8,21735,,
UBC23,21736,,
AT5G20610,21737,,
AT1G32928,21738,,
BIR6,21739,,
GTE4,21740,,
ABCI1,21741,,
PNT1,21742,,
AT5G05040,21743,,
AT3G47890,21744,,
EMB2766,21745,,
TPS10,21746,,
AT1G02260,21747,,
AT5G35690,21748,,
AT1G30820,21749,,
CNGC10,21750,,
AT3G03440,21751,,
AT5G55180,21752,,
AT5G24200,21753,,
AT1G26420,21754,,
PID,21755,,
PDIL5-2,21756,,
CHR5,21757,,
AT3G45750,21758,,
AT5G22820,21759,,
AT3G21710,21760,,
AT2G25970,21761,,
PTAC2,21762,,
